,country,year,Adjusted savings: mineral depletion (current US$),Adjusted savings: energy depletion (current US$),Population (Total),Population growth (annual %),Urban population (% of total),Rural population (% of total population),Urban population,Rural population,Urban population growth (annual %),Population density (people per sq. km of land area),Urban_Pop_5_Years_Future
201,Angola,1993,0.0,1697204190.95816,11372156.0,3.30219429540187,41.2504,58.7496,4691060.0,6681096.0,6.676770748778956,9.121806368813669,6172989
202,Angola,1994,0.0,1594605525.44055,11743432.0,3.2126193981627,42.6192,57.3808,5004957.0,6738475.0,6.477025160736487,9.419613379321408,6483366
203,Angola,1995,0.0,2022962767.03854,12104952.0,3.03205194986527,43.988,56.012,5324726.0,6780226.0,6.1932433550867145,9.709594930616829,6821405
204,Angola,1996,0.0,2797725605.18043,12451945.0,2.8262210529909804,44.9878,55.0122,5601856.0,6850089.0,5.073671652966212,9.987924119675943,7189506
205,Angola,1997,0.0,2676040935.1349397,12791388.0,2.68952963771919,45.9876,54.0124,5882452.0,6908936.0,4.887571038786878,10.260197320927247,7587597
206,Angola,1998,0.0,1421054067.5903199,13137542.0,2.67018011675719,46.9874,53.0126,6172989.0,6964553.0,4.820947966641795,10.537853533327986,8012883
207,Angola,1999,0.0,2070046436.31847,13510616.0,2.80018136343304,47.9872,52.0128,6483366.0,7027250.0,4.905665848756146,10.837102751263334,8459958
208,Angola,2000,0.0,3839018426.5371,13924930.0,3.02050120831602,48.986999999999995,51.013000000000005,6821405.0,7103525.0,5.082564242400999,11.169431298628378,8924533
209,Angola,2001,0.0,2918559192.75264,14385283.0,3.25249112100326,49.9782,50.0218,7189506.0,7195777.0,5.255700046762284,11.538688537739633,9388251
210,Angola,2002,0.0,3515617276.69962,14886574.0,3.4254062834091603,50.9694,49.0306,7587597.0,7298977.0,5.389247765271741,11.940782866768267,9869125
216,Antigua and Barbuda,1972,0.0,0.0,67205.0,1.2984764182503998,33.9782,66.0218,22835.0,44370.0,1.5312613032731426,152.73863636363637,24141
217,Antigua and Barbuda,1973,0.0,0.0,67972.0,1.13482061487475,34.0578,65.9422,23150.0,44822.0,1.370033389528076,154.48181818181817,24295
218,Antigua and Barbuda,1974,0.0,0.0,68655.0,0.9998107101855992,34.1374,65.8626,23437.0,45218.0,1.2321189637494432,156.0340909090909,24367
219,Antigua and Barbuda,1975,0.0,0.0,69253.0,0.867250265503138,34.217,65.783,23696.0,45557.0,1.0990287355705457,157.39318181818183,24337
220,Antigua and Barbuda,1976,0.0,0.0,69782.0,0.760963142674374,34.2972,65.7028,23933.0,45849.0,0.9952002187034559,158.59545454545454,24202
221,Antigua and Barbuda,1977,0.0,0.0,70223.0,0.629979584317697,34.3774,65.6226,24141.0,46082.0,0.8653380119627979,159.59772727272727,23980
222,Antigua and Barbuda,1978,0.0,0.0,70508.0,0.40502858590396595,34.4576,65.5424,24295.0,46213.0,0.6358928025760737,160.24545454545455,23690
223,Antigua and Barbuda,1979,0.0,0.0,70553.0,0.0638021870347242,34.5378,65.4622,24367.0,46186.0,0.295919002674895,160.34772727272727,23362
224,Antigua and Barbuda,1980,0.0,0.0,70301.0,-0.35781769615389103,34.618,65.382,24337.0,45964.0,-0.12319318246608192,159.775,23024
225,Antigua and Barbuda,1981,0.0,0.0,69750.0,-0.7868602765040269,34.6986,65.3014,24202.0,45548.0,-0.5562551684093545,158.52272727272728,22678
226,Antigua and Barbuda,1982,0.0,0.0,68950.0,-1.15358164621642,34.7792,65.2208,23980.0,44970.0,-0.9215124776492574,156.70454545454547,22336
227,Antigua and Barbuda,1983,0.0,0.0,67958.0,-1.44917369445503,34.8598,65.1402,23690.0,44268.0,-1.2167131428674058,154.45,22053
228,Antigua and Barbuda,1984,0.0,0.0,66863.0,-1.62441174320751,34.9404,65.0596,23362.0,43501.0,-1.394224743718966,151.96136363636361,21902
229,Antigua and Barbuda,1985,0.0,0.0,65744.0,-1.6877337721631398,35.021,64.979,23024.0,42720.0,-1.4573620588492446,149.4181818181818,21931
230,Antigua and Barbuda,1986,0.0,0.0,64605.0,-1.7476604966870202,35.102,64.898,22678.0,41927.0,-1.5141858595363895,146.82954545454547,21927
231,Antigua and Barbuda,1987,0.0,0.0,63484.0,-1.75039015288716,35.183,64.81700000000001,22336.0,41148.0,-1.5195564969686086,144.28181818181818,22100
232,Antigua and Barbuda,1988,0.0,0.0,62538.0,-1.5013533660071798,35.264,64.73599999999999,22053.0,40485.0,-1.2751079519901722,142.13181818181818,22410
233,Antigua and Barbuda,1989,0.0,0.0,61967.0,-0.9172386704271128,35.345,64.655,21902.0,40065.0,-0.6870690206492849,140.8340909090909,22796
234,Antigua and Barbuda,1990,0.0,0.0,61906.0,-0.098487975476126,35.426,64.574,21931.0,39975.0,0.1323204171800637,140.69545454545454,23212
235,Antigua and Barbuda,1991,0.0,0.0,62412.0,0.8140459052727992,35.133,64.86699999999999,21927.0,40485.0,-0.018240685900363627,141.84545454545454,23598
236,Antigua and Barbuda,1992,0.0,0.0,63434.0,1.6242430721324097,34.84,65.16,22100.0,41334.0,0.7858854357342779,144.1681818181818,24001
237,Antigua and Barbuda,1993,0.0,0.0,64868.0,2.2354440556868,34.547,65.453,22410.0,42458.0,1.392967928912845,147.42727272727276,24385
238,Antigua and Barbuda,1994,0.0,0.0,66550.0,2.55991089839929,34.254,65.74600000000001,22796.0,43754.0,1.7077794159917594,151.25,24709
239,Antigua and Barbuda,1995,0.0,0.0,68349.0,2.6673387643902204,33.961,66.039,23212.0,45137.0,1.8084304355608625,155.33863636363637,24946
240,Antigua and Barbuda,1996,0.0,0.0,70245.0,2.7362198818592,33.5942,66.4058,23598.0,46647.0,1.6492576349365575,159.64772727272728,25135
241,Antigua and Barbuda,1997,0.0,0.0,72232.0,2.78940297015634,33.2274,66.7726,24001.0,48231.0,1.6933533468853457,164.16363636363639,25233
242,Antigua and Barbuda,1998,0.0,0.0,74206.0,2.69618484326511,32.8606,67.1394,24385.0,49821.0,1.5872693015435049,168.65,25267
243,Antigua and Barbuda,1999,0.0,0.0,76041.0,2.44276590690981,32.4938,67.5062,24709.0,51332.0,1.3199360574024184,172.8204545454545,25277
244,Antigua and Barbuda,2000,0.0,0.0,77648.0,2.09131241559332,32.126999999999995,67.87299999999999,24946.0,52702.0,0.9545938967477468,176.47272727272727,25292
245,Antigua and Barbuda,2001,0.0,0.0,78972.0,1.6907566599122,31.8282,68.1718,25135.0,53837.0,0.7547808441021174,179.48181818181817,25443
246,Antigua and Barbuda,2002,0.0,0.0,80030.0,1.33082051169724,31.5294,68.4706,25233.0,54797.0,0.3891364503871288,181.88636363636363,25600
252,Argentina,1972,5059740.56925154,222743849.14989102,24785830.0,1.68921691597507,79.7156,20.284400000000005,19758173.0,5027657.0,2.2147090930787723,9.056864314189768,21978671
253,Argentina,1973,18059465.4566939,334714839.344949,25215328.0,1.7179944665565903,80.1334,19.866600000000005,20205900.0,5009428.0,2.240741243734462,9.213804998008543,22413033
254,Argentina,1974,30222975.8476713,1243484234.5077,25646533.0,1.69563332149003,80.5512,19.448800000000006,20658590.0,4987943.0,2.2156572572374023,9.371369428031674,22854607
255,Argentina,1975,9829871.42807606,1159045754.54023,26070443.0,1.63938237238999,80.969,19.031000000000006,21108977.0,4961466.0,2.1567186700071463,9.52626822913812,23307936
256,Argentina,1976,12454571.0232211,1318961938.73998,26483835.0,1.57323263535163,81.3526,18.647400000000005,21545288.0,4938547.0,2.045873810838121,9.677323701259553,23787163
257,Argentina,1977,15292737.258724801,1582139904.87924,26889764.0,1.5211146878939,81.7362,18.263800000000003,21978671.0,4911093.0,1.9915344740137235,9.825652156437156,24277592
258,Argentina,1978,11311473.123552,1760123073.2979698,27293093.0,1.4887972771663702,82.1198,17.880200000000006,22413033.0,4880060.0,1.9570136931265492,9.973030558813749,24778017
259,Argentina,1979,25634777.6505659,4403586146.06865,27701412.0,1.48497201062832,82.5034,17.4966,22854607.0,4846805.0,1.9510096253319424,10.122232331758438,25286364
260,Argentina,1980,31713721.6345604,5500229920.06254,28120135.0,1.5002481161057901,82.887,17.113,23307936.0,4812199.0,1.9641187164918517,10.275235777526868,25800886
261,Argentina,1981,14866600.001114301,5459346328.37463,28550123.0,1.5175376539486998,83.3172,16.6828,23787163.0,4762960.0,2.0352161978622703,10.43235550975814,26308571
262,Argentina,1982,10013581.128355099,4999842106.91222,28989069.0,1.52575835717206,83.7474,16.2526,24277592.0,4711477.0,2.0407719578892576,10.59274853929382,26821550
263,Argentina,1983,14422260.4303107,4374496174.06474,29435404.0,1.52793396475286,84.1776,15.822400000000002,24778017.0,4657387.0,2.0403063789578764,10.755841545808988,27338509
264,Argentina,1984,13877607.674010199,4189955104.56798,29886564.0,1.5210847310479,84.6078,15.392200000000004,25286364.0,4600200.0,2.03084293178482,10.92069763107988,27857900
265,Argentina,1985,12496477.8509741,3747241129.2224603,30340419.0,1.50717691230016,85.038,14.962000000000005,25800886.0,4539533.0,2.01435543195401,11.086538482619515,28378420
266,Argentina,1986,7675288.64058475,2014791131.30516,30796481.0,1.4919646228734198,85.4272,14.5728,26308571.0,4487910.0,1.9485947204875165,11.25318578282524,28880598
267,Argentina,1987,8448208.42105041,2284753911.43472,31254574.0,1.47653032662839,85.8164,14.183599999999998,26821550.0,4433024.0,1.931088924754347,11.42057522043052,29381654
268,Argentina,1988,148356423.870994,1966182865.4974601,31713147.0,1.4565593295286399,86.2056,13.794399999999996,27338509.0,4374638.0,1.90906254539186,11.588140052399066,29881759
269,Argentina,1989,142359666.758667,2407632535.18477,32170407.0,1.43156659426594,86.5948,13.405199999999995,27857900.0,4312507.0,1.8820294296718727,11.7552251077031,30381500
270,Argentina,1990,53436857.6494661,3577777772.5431705,32624874.0,1.40280108568286,86.984,13.016000000000005,28378420.0,4246454.0,1.8512408546678383,11.921289587055895,30880997
271,Argentina,1991,8984115.30925646,3129850310.04151,33075194.0,1.3708571874677602,87.318,12.682000000000002,28880598.0,4194596.0,1.7541023008506893,12.085838732191078,31366756
272,Argentina,1992,11894807.5371166,3232958688.48486,33520803.0,1.33826557330891,87.652,12.348,29381654.0,4139149.0,1.7200445780227724,12.248666454731813,31851307
273,Argentina,1993,3460451.32049349,3196399070.2537603,33961947.0,1.30744607809974,87.986,12.013999999999996,29881759.0,4080188.0,1.6877761378813336,12.40986264428927,32331077
274,Argentina,1994,3718965.8195121004,3279523289.7853303,34399343.0,1.27967734045598,88.32,11.680000000000007,30381500.0,4017843.0,1.6585643196803082,12.569689296193573,32801320
275,Argentina,1995,3272675.84131416,3842944581.0696,34833168.0,1.25325709542503,88.654,11.346000000000005,30880997.0,3952171.0,1.6307140367528032,12.728211087116186,33258889
276,Argentina,1996,3759158.92281272,5383424931.02399,35264070.0,1.2294562241693898,88.9482,11.0518,31366756.0,3897314.0,1.560759504835997,12.885664799447508,33686322
277,Argentina,1997,39641891.8446038,5291825099.37906,35690778.0,1.20277375319756,89.2424,10.757599999999995,31851307.0,3839471.0,1.5329811329789766,13.041586003529813,34101016
278,Argentina,1998,101712549.38030699,3384865749.16189,36109342.0,1.16592769365226,89.5366,10.463399999999991,32331077.0,3778265.0,1.4950486612171707,13.194531349915408,34507206
279,Argentina,1999,117365806.99174099,4183931783.76272,36514558.0,1.11594173600693,89.8308,10.169200000000004,32801320.0,3713238.0,1.443985458763651,13.342599271382582,34911020
280,Argentina,2000,107512542.503836,8576244939.28437,36903067.0,1.05836337393896,90.125,9.875,33258889.0,3644178.0,1.3853311236426835,13.484562372793409,35317182
281,Argentina,2001,111542768.28999099,7564993239.79155,37273361.0,0.9984225070808179,90.3764,9.623599999999996,33686322.0,3587039.0,1.2769809878493934,13.619869623523307,35704262
282,Argentina,2002,113903884.064099,6662679907.05976,37627545.0,0.945747278302308,90.6278,9.372200000000008,34101016.0,3526529.0,1.2235298969331077,13.749290200936167,36093914
288,Armenia,1972,0.0,0.0,2643464.0,2.3954327751434104,61.3628,38.6372,1622104.0,1021360.0,3.6242163446659066,92.81825842696631,1897671
289,Armenia,1973,0.0,0.0,2705584.0,2.32276071925594,62.1122,37.8878,1680498.0,1025086.0,3.5366106050221533,94.9994382022472,1946996
290,Armenia,1974,0.0,0.0,2766495.0,2.2263390532465497,62.8616,37.1384,1739063.0,1027432.0,3.4256284372689287,97.13816713483145,1996083
291,Armenia,1975,0.0,0.0,2825650.0,2.11572506110785,63.611000000000004,36.389,1797424.0,1028226.0,3.3008066340425453,99.21523876404493,2045105
292,Armenia,1976,0.0,0.0,2882831.0,2.00343708168111,64.0988,35.9012,1847860.0,1034971.0,2.76736840005424,101.22299859550562,2084400
293,Armenia,1977,0.0,0.0,2938181.0,1.90178849446464,64.5866,35.4134,1897671.0,1040510.0,2.6599132030303307,103.1664676966292,2122178
294,Armenia,1978,0.0,0.0,2991954.0,1.8136003273355001,65.0744,34.9256,1946996.0,1044958.0,2.5660327140931845,105.05456460674158,2159712
295,Armenia,1979,0.0,0.0,3044564.0,1.74310196972549,65.5622,34.4378,1996083.0,1048481.0,2.4899088245829213,106.90182584269662,2198805
296,Armenia,1980,0.0,0.0,3096298.0,1.6849498965661298,66.05,33.95,2045105.0,1051193.0,2.4262372728896238,108.71832865168541,2240234
297,Armenia,1981,0.0,0.0,3145885.0,1.5888045287813402,66.258,33.742000000000004,2084400.0,1061485.0,1.9031911132977464,110.45944522471909,2280968
298,Armenia,1982,0.0,0.0,3192877.0,1.48271416110755,66.46600000000001,33.534000000000006,2122178.0,1070699.0,1.7961875749999368,112.10944522471908,2323915
299,Armenia,1983,0.0,0.0,3239212.0,1.44076991230779,66.67399999999999,33.32599999999999,2159712.0,1079500.0,1.7531959670139392,113.73637640449438,2362125
300,Armenia,1984,0.0,0.0,3287588.0,1.48240748590848,66.882,33.117999999999995,2198805.0,1088783.0,1.7939151496340355,115.43497191011237,2386192
301,Armenia,1985,0.0,0.0,3339147.0,1.55612199432101,67.09,32.91,2240234.0,1098913.0,1.8666293727247711,117.2453300561798,2389869
302,Armenia,1986,0.0,0.0,3396511.0,1.70333431223034,67.1562,32.8438,2280968.0,1115543.0,1.8019589572517525,119.25951544943821,2358186
303,Armenia,1987,0.0,0.0,3457054.0,1.7668053025699602,67.2224,32.77760000000001,2323915.0,1133139.0,1.8653349180708867,121.38532303370786,2306865
304,Armenia,1988,0.0,0.0,3510439.0,1.53243195844179,67.2886,32.7114,2362125.0,1148314.0,1.6308374178190057,123.2597963483146,2244290
305,Armenia,1989,0.0,0.0,3542720.0,0.915369280687287,67.3548,32.6452,2386192.0,1156528.0,1.0137152215031384,124.3932584269663,2182213
306,Armenia,1990,0.0,0.0,3544695.0,0.0557325922391068,67.421,32.57899999999999,2389869.0,1154826.0,0.1539762882623913,124.46260533707864,2129131
307,Armenia,1991,0.0,0.0,3511912.0,-0.929150110002451,67.1482,32.8518,2358186.0,1153726.0,-1.3345873314313053,123.31151685393259,2087441
308,Armenia,1992,288545.87043992,0.0,3449497.0,-1.79321951989429,66.8754,33.1246,2306865.0,1142632.0,-2.20032194872771,121.11997893258429,2055181
309,Armenia,1993,171170.535936483,0.0,3369673.0,-2.3412716297039,66.6026,33.397400000000005,2244290.0,1125383.0,-2.7500247102025623,118.3171699438202,2030346
310,Armenia,1994,2874984.36167952,0.0,3289943.0,-2.39454676161161,66.3298,33.670199999999994,2182213.0,1107730.0,-2.8049713310181272,115.51766151685392,2009257
311,Armenia,1995,6298109.80676467,0.0,3223173.0,-2.05039613077472,66.057,33.943000000000005,2129131.0,1094042.0,-2.462558425822877,113.17320926966292,1989190
312,Armenia,1996,4807449.14340603,0.0,3173425.0,-1.55548318189086,65.7788,34.2212,2087441.0,1085984.0,-1.9775001383295268,111.42643960674157,1975804
313,Armenia,1997,5668134.09822548,0.0,3137652.0,-1.1336696773015902,65.5006,34.499399999999994,2055181.0,1082471.0,-1.5574991941948266,110.17036516853932,1964500
314,Armenia,1998,2236782.29048546,0.0,3112958.0,-0.7901349939650729,65.2224,34.77760000000001,2030346.0,1082612.0,-1.2157700048819604,109.30330056179777,1954500
315,Armenia,1999,1984685.0419293,0.0,3093820.0,-0.6166826218391359,64.9442,35.055800000000005,2009257.0,1084563.0,-1.044121988798765,108.63132022471909,1944901
316,Armenia,2000,4588204.15200062,0.0,3076098.0,-0.5744662647759641,64.666,35.334,1989190.0,1086908.0,-1.0037481292425832,108.00905898876404,1935094
317,Armenia,2001,4946259.43402246,0.0,3059960.0,-0.5260066710333371,64.5696,35.43040000000001,1975804.0,1084156.0,-0.6752116576624955,107.44241573033709,1926680
318,Armenia,2002,7956152.55307021,0.0,3047002.0,-0.424368759674222,64.4732,35.52679999999999,1964500.0,1082502.0,-0.5737644106216325,106.98742977528092,1917615
324,Aruba,1972,0.0,0.0,59849.0,0.689097095872022,50.5936,49.4064,30280.0,29569.0,0.6593685359350026,332.4944444444445,30495
325,Aruba,1973,0.0,0.0,60239.0,0.649525966161438,50.5784,49.4216,30468.0,29771.0,0.6189523941293694,334.6611111111111,30355
326,Aruba,1974,0.0,0.0,60525.0,0.47365197358742894,50.5632,49.4368,30603.0,29922.0,0.4421090857949832,336.25,30281
327,Aruba,1975,0.0,0.0,60655.0,0.214556939876044,50.548,49.452,30660.0,29995.0,0.18608300751764414,336.97222222222223,30332
328,Aruba,1976,0.0,0.0,60589.0,-0.10887137758427,50.5328,49.4672,30617.0,29972.0,-0.14034631936329794,336.60555555555555,30560
329,Aruba,1977,0.0,0.0,60366.0,-0.36873259090712895,50.5176,49.4824,30495.0,29871.0,-0.3992674501615482,335.3666666666667,30943
330,Aruba,1978,0.0,0.0,60106.0,-0.431636236920108,50.5024,49.4976,30355.0,29751.0,-0.460148716602229,333.92222222222216,31367
331,Aruba,1979,0.0,0.0,59978.0,-0.213184185199242,50.4872,49.5128,30281.0,29697.0,-0.2440795459390626,333.2111111111111,31673
332,Aruba,1980,0.0,0.0,60096.0,0.19654552690225002,50.472,49.528,30332.0,29764.0,0.16828077156823468,333.8666666666667,31763
333,Aruba,1981,0.0,0.0,60567.0,0.780690671039871,50.4566,49.5434,30560.0,30007.0,0.7488703459630563,336.48333333333335,31560
334,Aruba,1982,0.0,0.0,61344.0,1.2747176567037402,50.4412,49.5588,30943.0,30401.0,1.2454838007770497,340.8,31143
335,Aruba,1983,0.0,0.0,62204.0,1.39219394958572,50.4258,49.5742,31367.0,30837.0,1.360958255322894,345.5777777777778,30752
336,Aruba,1984,0.0,0.0,62831.0,1.00292758928186,50.4104,49.5896,31673.0,31158.0,0.970819807577822,349.06111111111125,30720
337,Aruba,1985,0.0,0.0,63028.0,0.31304898478894105,50.395,49.605,31763.0,31265.0,0.2837507421207438,350.1555555555556,31272
338,Aruba,1986,0.0,0.0,62644.0,-0.611116549561172,50.3798,49.6202,31560.0,31084.0,-0.6411594378631269,348.02222222222224,32316
339,Aruba,1987,0.0,0.0,61835.0,-1.29983594101671,50.3646,49.6354,31143.0,30692.0,-1.3300995098455408,343.52777777777777,33910
340,Aruba,1988,0.0,0.0,61077.0,-1.23341839633707,50.3494,49.6506,30752.0,30325.0,-1.2634468091336004,339.31666666666666,35803
341,Aruba,1989,0.0,0.0,61032.0,-0.0737046442721564,50.3342,49.6658,30720.0,30312.0,-0.10411245084106152,339.06666666666666,37639
342,Aruba,1990,0.0,0.0,62148.0,1.81203204418264,50.318999999999996,49.681000000000004,31272.0,30876.0,1.7809220211182353,345.26666666666665,39168
343,Aruba,1991,0.0,0.0,64623.0,3.9051747344317596,50.0074,49.9926,32316.0,32307.0,3.28393351268085,359.01666666666665,40224
344,Aruba,1992,0.0,0.0,68235.0,5.438724511600459,49.6958,50.3042,33910.0,34325.0,4.814749252008514,379.08333333333326,40961
345,Aruba,1993,0.0,0.0,72498.0,6.06013455831489,49.3842,50.6158,35803.0,36695.0,5.432173264085868,402.76666666666665,41479
346,Aruba,1994,0.0,0.0,76700.0,5.634273309998441,49.0726,50.9274,37639.0,39061.0,5.000905810444842,426.11111111111114,41934
