,country,year,World bank region,"World bank, 4 income groups 2017",Adjusted savings: mineral depletion (current US$),Adjusted savings: energy depletion (current US$),Population (Total),Population growth (annual %),Population density (people per sq. km of land area),Rural population (% of total population),Urban population (% of total),Rural population,Urban population,Urban population growth (annual %),Urban population 5 years in the future
167,Andorra,1995,Europe & Central Asia,High income,0.0,0.0,63854.0,1.8126143194312598,135.8595744680851,6.338999999999999,93.661,4048.0,59806.0,1.5876292009163957,60425
168,Andorra,1996,Europe & Central Asia,High income,0.0,0.0,64274.0,0.6555967537521611,136.7531914893617,6.5922000000000045,93.4078,4237.0,60037.0,0.3855048456428053,62543
169,Andorra,1997,Europe & Central Asia,High income,0.0,0.0,64090.0,-0.286684936620815,136.36170212765956,6.845399999999998,93.1546,4387.0,59703.0,-0.5578768435724852,65589
170,Andorra,1998,Europe & Central Asia,High income,0.0,0.0,63799.0,-0.455082926942068,135.74255319148935,7.098600000000005,92.9014,4529.0,59270.0,-0.7278994592538963,68937
171,Andorra,1999,Europe & Central Asia,High income,0.0,0.0,64084.0,0.4457206537753,136.34893617021277,7.351799999999997,92.6482,4711.0,59373.0,0.17363017772065156,71719
172,Andorra,2000,Europe & Central Asia,High income,0.0,0.0,65399.0,2.0312245041906203,139.1468085106383,7.605000000000004,92.395,4974.0,60425.0,1.7563349012593548,73340
173,Andorra,2001,Europe & Central Asia,High income,0.0,0.0,68000.0,3.9000737349732595,144.68085106382978,8.025000000000006,91.975,5457.0,62543.0,3.4451393589306587,73525
174,Andorra,2002,Europe & Central Asia,High income,0.0,0.0,71639.0,5.21319132366805,152.42340425531916,8.444999999999991,91.555,6050.0,65589.0,4.7553678784007,72597
180,Angola,1972,Sub-Saharan Africa,Lower middle income,8991283.30721522,51274275.506266296,6180863.0,2.15295594858392,4.957778936392075,83.3746,16.6254,5153270.0,1027593.0,7.3008694847893185,1481505
181,Angola,1973,Sub-Saharan Africa,Lower middle income,9194542.019946001,95820964.8563492,6323057.0,2.27448880108253,5.071835245046924,82.5404,17.4596,5219077.0,1103980.0,7.170265750749004,1597102
182,Angola,1974,Sub-Saharan Africa,Lower middle income,10999608.185464999,417639719.887544,6475333.0,2.37972410905744,5.1939785032485775,81.7062,18.2938,5290749.0,1184584.0,7.046982635181522,1721351
183,Angola,1975,Sub-Saharan Africa,Lower middle income,8970136.24444976,355867376.134655,6637628.0,2.47546359166046,5.324158177588835,80.872,19.128,5367983.0,1269645.0,6.934567573574069,1855673
184,Angola,1976,Sub-Saharan Africa,Lower middle income,0.0,383252959.91366404,6808733.0,2.5451382174176898,5.461404507900858,79.83800000000001,20.162,5435956.0,1372777.0,7.809836169562078,2015451
185,Angola,1977,Sub-Saharan Africa,Lower middle income,0.0,384432540.926184,6989550.0,2.62101235655756,5.606441004251224,78.804,21.195999999999998,5508045.0,1481505.0,7.622276745164513,2187901
186,Angola,1978,Sub-Saharan Africa,Lower middle income,0.0,357798581.150159,7184444.0,2.75019566080347,5.762768909922196,77.77,22.23,5587342.0,1597102.0,7.513227396548079,2370540
187,Angola,1979,Sub-Saharan Africa,Lower middle income,0.0,987198639.091531,7399204.0,2.9454293757732795,5.935031683644823,76.736,23.264,5677853.0,1721351.0,7.49187106762721,2558999
188,Angola,1980,Sub-Saharan Africa,Lower middle income,0.0,1162381352.42874,7637141.0,3.1650891626214,6.125885136761049,75.702,24.298000000000002,5781468.0,1855673.0,7.513798587136653,2749729
189,Angola,1981,Sub-Saharan Africa,Lower middle income,0.0,995381851.3137109,7901870.0,3.4076121839648503,6.338228924360311,74.494,25.506,5886419.0,2015451.0,8.25955581976174,2954580
190,Angola,1982,Sub-Saharan Africa,Lower middle income,0.0,816283042.957658,8190093.0,3.58258127892493,6.569417662629341,73.286,26.714000000000002,6002192.0,2187901.0,8.209964504099876,3160912
191,Angola,1983,Sub-Saharan Africa,Lower middle income,0.0,980438171.696103,8489864.0,3.5947728237389796,6.8098692548327575,72.078,27.921999999999997,6119324.0,2370540.0,8.017514055953312,3372647
192,Angola,1984,Sub-Saharan Africa,Lower middle income,0.0,1073636506.1995199,8784753.0,3.41446237875428,7.046404908959652,70.87,29.13,6225754.0,2558999.0,7.649838910505867,3596577
193,Angola,1985,Sub-Saharan Africa,Lower middle income,0.0,1126513832.06021,9063646.0,3.12538622216308,7.2701098901098895,69.66199999999999,30.338,6313917.0,2749729.0,7.188619496808418,3838403
194,Angola,1986,Sub-Saharan Africa,Lower middle income,0.0,666331843.750181,9320678.0,2.7963905474271202,7.476279778615545,68.3008,31.6992,6366098.0,2954580.0,7.18541474086469,4102663
195,Angola,1987,Sub-Saharan Africa,Lower middle income,0.0,1228181184.59351,9561022.0,2.54592522825031,7.669063928771957,66.9396,33.0604,6400110.0,3160912.0,6.750408477793782,4388076
196,Angola,1988,Sub-Saharan Africa,Lower middle income,0.0,1180536460.7238,9798055.0,2.44892714759159,7.859192267586428,65.5784,34.4216,6425408.0,3372647.0,6.4837302438101165,4691060
197,Angola,1989,Sub-Saharan Africa,Lower middle income,0.0,1565340589.0927598,10051133.0,2.55014678781155,8.062190583139488,64.21719999999999,35.7828,6454556.0,3596577.0,6.4284663807270075,5004957
198,Angola,1990,Sub-Saharan Africa,Lower middle income,0.0,2480229219.07161,10333844.0,2.77389694815475,8.28895804925002,62.856,37.144,6495441.0,3838403.0,6.507383487867602,5324726
199,Angola,1991,Sub-Saharan Africa,Lower middle income,0.0,2121333331.85404,10652727.0,3.0391581765854103,8.544739712841901,61.4872,38.5128,6550064.0,4102663.0,6.65798803849853,5601856
200,Angola,1992,Sub-Saharan Africa,Lower middle income,0.0,2291448431.3534303,11002758.0,3.23300529276348,8.825505735140771,60.1184,39.8816,6614682.0,4388076.0,6.725458716290243,5882452
201,Angola,1993,Sub-Saharan Africa,Lower middle income,0.0,1697204190.95816,11372156.0,3.30219429540187,9.121806368813669,58.7496,41.2504,6681096.0,4691060.0,6.676770748778956,6172989
202,Angola,1994,Sub-Saharan Africa,Lower middle income,0.0,1594605525.44055,11743432.0,3.2126193981627,9.419613379321408,57.3808,42.6192,6738475.0,5004957.0,6.477025160736487,6483366
203,Angola,1995,Sub-Saharan Africa,Lower middle income,0.0,2022962767.03854,12104952.0,3.03205194986527,9.709594930616829,56.012,43.988,6780226.0,5324726.0,6.1932433550867145,6821405
204,Angola,1996,Sub-Saharan Africa,Lower middle income,0.0,2797725605.18043,12451945.0,2.8262210529909804,9.987924119675943,55.0122,44.9878,6850089.0,5601856.0,5.073671652966212,7189506
205,Angola,1997,Sub-Saharan Africa,Lower middle income,0.0,2676040935.1349397,12791388.0,2.68952963771919,10.260197320927247,54.0124,45.9876,6908936.0,5882452.0,4.887571038786878,7587597
206,Angola,1998,Sub-Saharan Africa,Lower middle income,0.0,1421054067.5903199,13137542.0,2.67018011675719,10.537853533327986,53.0126,46.9874,6964553.0,6172989.0,4.820947966641795,8012883
207,Angola,1999,Sub-Saharan Africa,Lower middle income,0.0,2070046436.31847,13510616.0,2.80018136343304,10.837102751263334,52.0128,47.9872,7027250.0,6483366.0,4.905665848756146,8459958
208,Angola,2000,Sub-Saharan Africa,Lower middle income,0.0,3839018426.5371,13924930.0,3.02050120831602,11.169431298628378,51.013000000000005,48.986999999999995,7103525.0,6821405.0,5.082564242400999,8924533
209,Angola,2001,Sub-Saharan Africa,Lower middle income,0.0,2918559192.75264,14385283.0,3.25249112100326,11.538688537739633,50.0218,49.9782,7195777.0,7189506.0,5.255700046762284,9388251
210,Angola,2002,Sub-Saharan Africa,Lower middle income,0.0,3515617276.69962,14886574.0,3.4254062834091603,11.940782866768267,49.0306,50.9694,7298977.0,7587597.0,5.389247765271741,9869125
216,Antigua and Barbuda,1972,Latin America & Caribbean,High income,0.0,0.0,67205.0,1.2984764182503998,152.73863636363637,66.0218,33.9782,44370.0,22835.0,1.5312613032731426,24141
217,Antigua and Barbuda,1973,Latin America & Caribbean,High income,0.0,0.0,67972.0,1.13482061487475,154.48181818181817,65.9422,34.0578,44822.0,23150.0,1.370033389528076,24295
218,Antigua and Barbuda,1974,Latin America & Caribbean,High income,0.0,0.0,68655.0,0.9998107101855992,156.0340909090909,65.8626,34.1374,45218.0,23437.0,1.2321189637494432,24367
219,Antigua and Barbuda,1975,Latin America & Caribbean,High income,0.0,0.0,69253.0,0.867250265503138,157.39318181818183,65.783,34.217,45557.0,23696.0,1.0990287355705457,24337
220,Antigua and Barbuda,1976,Latin America & Caribbean,High income,0.0,0.0,69782.0,0.760963142674374,158.59545454545454,65.7028,34.2972,45849.0,23933.0,0.9952002187034559,24202
221,Antigua and Barbuda,1977,Latin America & Caribbean,High income,0.0,0.0,70223.0,0.629979584317697,159.59772727272727,65.6226,34.3774,46082.0,24141.0,0.8653380119627979,23980
222,Antigua and Barbuda,1978,Latin America & Caribbean,High income,0.0,0.0,70508.0,0.40502858590396595,160.24545454545455,65.5424,34.4576,46213.0,24295.0,0.6358928025760737,23690
223,Antigua and Barbuda,1979,Latin America & Caribbean,High income,0.0,0.0,70553.0,0.0638021870347242,160.34772727272727,65.4622,34.5378,46186.0,24367.0,0.295919002674895,23362
224,Antigua and Barbuda,1980,Latin America & Caribbean,High income,0.0,0.0,70301.0,-0.35781769615389103,159.775,65.382,34.618,45964.0,24337.0,-0.12319318246608192,23024
225,Antigua and Barbuda,1981,Latin America & Caribbean,High income,0.0,0.0,69750.0,-0.7868602765040269,158.52272727272728,65.3014,34.6986,45548.0,24202.0,-0.5562551684093545,22678
226,Antigua and Barbuda,1982,Latin America & Caribbean,High income,0.0,0.0,68950.0,-1.15358164621642,156.70454545454547,65.2208,34.7792,44970.0,23980.0,-0.9215124776492574,22336
227,Antigua and Barbuda,1983,Latin America & Caribbean,High income,0.0,0.0,67958.0,-1.44917369445503,154.45,65.1402,34.8598,44268.0,23690.0,-1.2167131428674058,22053
228,Antigua and Barbuda,1984,Latin America & Caribbean,High income,0.0,0.0,66863.0,-1.62441174320751,151.96136363636361,65.0596,34.9404,43501.0,23362.0,-1.394224743718966,21902
229,Antigua and Barbuda,1985,Latin America & Caribbean,High income,0.0,0.0,65744.0,-1.6877337721631398,149.4181818181818,64.979,35.021,42720.0,23024.0,-1.4573620588492446,21931
230,Antigua and Barbuda,1986,Latin America & Caribbean,High income,0.0,0.0,64605.0,-1.7476604966870202,146.82954545454547,64.898,35.102,41927.0,22678.0,-1.5141858595363895,21927
231,Antigua and Barbuda,1987,Latin America & Caribbean,High income,0.0,0.0,63484.0,-1.75039015288716,144.28181818181818,64.81700000000001,35.183,41148.0,22336.0,-1.5195564969686086,22100
232,Antigua and Barbuda,1988,Latin America & Caribbean,High income,0.0,0.0,62538.0,-1.5013533660071798,142.13181818181818,64.73599999999999,35.264,40485.0,22053.0,-1.2751079519901722,22410
233,Antigua and Barbuda,1989,Latin America & Caribbean,High income,0.0,0.0,61967.0,-0.9172386704271128,140.8340909090909,64.655,35.345,40065.0,21902.0,-0.6870690206492849,22796
234,Antigua and Barbuda,1990,Latin America & Caribbean,High income,0.0,0.0,61906.0,-0.098487975476126,140.69545454545454,64.574,35.426,39975.0,21931.0,0.1323204171800637,23212
235,Antigua and Barbuda,1991,Latin America & Caribbean,High income,0.0,0.0,62412.0,0.8140459052727992,141.84545454545454,64.86699999999999,35.133,40485.0,21927.0,-0.018240685900363627,23598
236,Antigua and Barbuda,1992,Latin America & Caribbean,High income,0.0,0.0,63434.0,1.6242430721324097,144.1681818181818,65.16,34.84,41334.0,22100.0,0.7858854357342779,24001
237,Antigua and Barbuda,1993,Latin America & Caribbean,High income,0.0,0.0,64868.0,2.2354440556868,147.42727272727276,65.453,34.547,42458.0,22410.0,1.392967928912845,24385
238,Antigua and Barbuda,1994,Latin America & Caribbean,High income,0.0,0.0,66550.0,2.55991089839929,151.25,65.74600000000001,34.254,43754.0,22796.0,1.7077794159917594,24709
239,Antigua and Barbuda,1995,Latin America & Caribbean,High income,0.0,0.0,68349.0,2.6673387643902204,155.33863636363637,66.039,33.961,45137.0,23212.0,1.8084304355608625,24946
240,Antigua and Barbuda,1996,Latin America & Caribbean,High income,0.0,0.0,70245.0,2.7362198818592,159.64772727272728,66.4058,33.5942,46647.0,23598.0,1.6492576349365575,25135
241,Antigua and Barbuda,1997,Latin America & Caribbean,High income,0.0,0.0,72232.0,2.78940297015634,164.16363636363639,66.7726,33.2274,48231.0,24001.0,1.6933533468853457,25233
242,Antigua and Barbuda,1998,Latin America & Caribbean,High income,0.0,0.0,74206.0,2.69618484326511,168.65,67.1394,32.8606,49821.0,24385.0,1.5872693015435049,25267
243,Antigua and Barbuda,1999,Latin America & Caribbean,High income,0.0,0.0,76041.0,2.44276590690981,172.8204545454545,67.5062,32.4938,51332.0,24709.0,1.3199360574024184,25277
244,Antigua and Barbuda,2000,Latin America & Caribbean,High income,0.0,0.0,77648.0,2.09131241559332,176.47272727272727,67.87299999999999,32.126999999999995,52702.0,24946.0,0.9545938967477468,25292
245,Antigua and Barbuda,2001,Latin America & Caribbean,High income,0.0,0.0,78972.0,1.6907566599122,179.48181818181817,68.1718,31.8282,53837.0,25135.0,0.7547808441021174,25443
246,Antigua and Barbuda,2002,Latin America & Caribbean,High income,0.0,0.0,80030.0,1.33082051169724,181.88636363636363,68.4706,31.5294,54797.0,25233.0,0.3891364503871288,25600
252,Argentina,1972,Latin America & Caribbean,Upper middle income,5059740.56925154,222743849.14989102,24785830.0,1.68921691597507,9.056864314189768,20.284400000000005,79.7156,5027657.0,19758173.0,2.2147090930787723,21978671
253,Argentina,1973,Latin America & Caribbean,Upper middle income,18059465.4566939,334714839.344949,25215328.0,1.7179944665565903,9.213804998008543,19.866600000000005,80.1334,5009428.0,20205900.0,2.240741243734462,22413033
254,Argentina,1974,Latin America & Caribbean,Upper middle income,30222975.8476713,1243484234.5077,25646533.0,1.69563332149003,9.371369428031674,19.448800000000006,80.5512,4987943.0,20658590.0,2.2156572572374023,22854607
255,Argentina,1975,Latin America & Caribbean,Upper middle income,9829871.42807606,1159045754.54023,26070443.0,1.63938237238999,9.52626822913812,19.031000000000006,80.969,4961466.0,21108977.0,2.1567186700071463,23307936
256,Argentina,1976,Latin America & Caribbean,Upper middle income,12454571.0232211,1318961938.73998,26483835.0,1.57323263535163,9.677323701259553,18.647400000000005,81.3526,4938547.0,21545288.0,2.045873810838121,23787163
257,Argentina,1977,Latin America & Caribbean,Upper middle income,15292737.258724801,1582139904.87924,26889764.0,1.5211146878939,9.825652156437156,18.263800000000003,81.7362,4911093.0,21978671.0,1.9915344740137235,24277592
258,Argentina,1978,Latin America & Caribbean,Upper middle income,11311473.123552,1760123073.2979698,27293093.0,1.4887972771663702,9.973030558813749,17.880200000000006,82.1198,4880060.0,22413033.0,1.9570136931265492,24778017
259,Argentina,1979,Latin America & Caribbean,Upper middle income,25634777.6505659,4403586146.06865,27701412.0,1.48497201062832,10.122232331758438,17.4966,82.5034,4846805.0,22854607.0,1.9510096253319424,25286364
260,Argentina,1980,Latin America & Caribbean,Upper middle income,31713721.6345604,5500229920.06254,28120135.0,1.5002481161057901,10.275235777526868,17.113,82.887,4812199.0,23307936.0,1.9641187164918517,25800886
261,Argentina,1981,Latin America & Caribbean,Upper middle income,14866600.001114301,5459346328.37463,28550123.0,1.5175376539486998,10.43235550975814,16.6828,83.3172,4762960.0,23787163.0,2.0352161978622703,26308571
262,Argentina,1982,Latin America & Caribbean,Upper middle income,10013581.128355099,4999842106.91222,28989069.0,1.52575835717206,10.59274853929382,16.2526,83.7474,4711477.0,24277592.0,2.0407719578892576,26821550
263,Argentina,1983,Latin America & Caribbean,Upper middle income,14422260.4303107,4374496174.06474,29435404.0,1.52793396475286,10.755841545808988,15.822400000000002,84.1776,4657387.0,24778017.0,2.0403063789578764,27338509
264,Argentina,1984,Latin America & Caribbean,Upper middle income,13877607.674010199,4189955104.56798,29886564.0,1.5210847310479,10.92069763107988,15.392200000000004,84.6078,4600200.0,25286364.0,2.03084293178482,27857900
265,Argentina,1985,Latin America & Caribbean,Upper middle income,12496477.8509741,3747241129.2224603,30340419.0,1.50717691230016,11.086538482619515,14.962000000000005,85.038,4539533.0,25800886.0,2.01435543195401,28378420
266,Argentina,1986,Latin America & Caribbean,Upper middle income,7675288.64058475,2014791131.30516,30796481.0,1.4919646228734198,11.25318578282524,14.5728,85.4272,4487910.0,26308571.0,1.9485947204875165,28880598
267,Argentina,1987,Latin America & Caribbean,Upper middle income,8448208.42105041,2284753911.43472,31254574.0,1.47653032662839,11.42057522043052,14.183599999999998,85.8164,4433024.0,26821550.0,1.931088924754347,29381654
268,Argentina,1988,Latin America & Caribbean,Upper middle income,148356423.870994,1966182865.4974601,31713147.0,1.4565593295286399,11.588140052399066,13.794399999999996,86.2056,4374638.0,27338509.0,1.90906254539186,29881759
269,Argentina,1989,Latin America & Caribbean,Upper middle income,142359666.758667,2407632535.18477,32170407.0,1.43156659426594,11.7552251077031,13.405199999999995,86.5948,4312507.0,27857900.0,1.8820294296718727,30381500
270,Argentina,1990,Latin America & Caribbean,Upper middle income,53436857.6494661,3577777772.5431705,32624874.0,1.40280108568286,11.921289587055895,13.016000000000005,86.984,4246454.0,28378420.0,1.8512408546678383,30880997
271,Argentina,1991,Latin America & Caribbean,Upper middle income,8984115.30925646,3129850310.04151,33075194.0,1.3708571874677602,12.085838732191078,12.682000000000002,87.318,4194596.0,28880598.0,1.7541023008506893,31366756
272,Argentina,1992,Latin America & Caribbean,Upper middle income,11894807.5371166,3232958688.48486,33520803.0,1.33826557330891,12.248666454731813,12.348,87.652,4139149.0,29381654.0,1.7200445780227724,31851307
